#
#  E(MeV) = a0 + a1*channel + a2*channel*channel
#  <signal>-<block_number><quartet_number><telescope_number>: <a0>,<a1>,<a2>
#
RunList:                                 4200-25000
Signal:                                  Q2
CalibType:                               Channel-Energy
SI2-11: -0.165951,0.259954,0.0
SI2-14: -0.313346,0.254405,0.0
SI2-21: -0.240856,0.406905,0.0
SI2-22: -0.031444,0.250631,0.0
SI2-23: -0.441495,0.251443,0.0
SI2-24: -0.165148,0.258850,0.0
SI2-31: -0.773595,0.342715,0.0
SI2-34: -0.125072,0.256258,0.0
SI2-42: -0.498257,0.254384,0.0
SI2-44: -0.498521,0.572214,0.0
SI2-111: -0.297322,0.255014,0.0
SI2-112: -0.404650,0.253033,0.0
SI2-113: -0.481309,0.248345,0.0
SI2-114: -0.412581,0.251237,0.0
SI2-123: -0.395113,0.255366,0.0
SI2-124: -0.380085,0.251887,0.0
SI2-134: -0.464247,0.259731,0.0
SI2-141: -0.228386,0.258570,0.0
SI2-142: -0.086305,0.258658,0.0
SI2-143: -0.502764,0.263772,0.0
SI2-211: 0.206953,0.256148,0.0
SI2-213: -0.367168,0.251833,0.0
SI2-221: -0.276270,0.250635,0.0
SI2-232: -0.019380,0.262760,0.0
SI2-234: 0.096298,0.257672,0.0
SI2-242: -0.266332,0.258300,0.0
SI2-244: -0.208318,0.315928,0.0
